ProductKey,ProductName,SubCategory,Category,StandardCost,Color,ListPrice,DaysToManufacture,ProductLine,ModelName,Photo,ProductDescription,StartDate
198,LL Shell,,,,NA,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/198.jpg,,6/1/1998 0:00
199,HL Shell,,,,NA,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/199.jpg,,6/1/1998 0:00
200,Spokes,,,,NA,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/200.jpg,,6/1/1998 0:00
201,Seat Lug,,,,NA,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/201.jpg,,6/1/1998 0:00
202,Stem,,,,NA,,1,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/202.jpg,,6/1/1998 0:00
203,Seat Post,,,,NA,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/203.jpg,,6/1/1998 0:00
204,Steerer,,,,NA,,1,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/204.jpg,,6/1/1998 0:00
205,Seat Stays,,,,NA,,1,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/205.jpg,,6/1/1998 0:00
206,Seat Tube,,,,NA,,1,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/206.jpg,,6/1/1998 0:00
207,Top Tube,,,,NA,,1,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/207.jpg,,6/1/1998 0:00
208,Tension Pulley,,,,NA,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/208.jpg,,6/1/1998 0:00
209,Rear Derailleur Cage,,,,Silver,,0,,,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/209.jpg,,6/1/1998 0:00
210,HL Road Frame - Black 58,Road Frames,Components,,Black,,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/210.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,6/1/1998 0:00
211,HL Road Frame - Red 58,Road Frames,Components,,Red,,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/211.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,6/1/1998 0:00
212,Sport-100 Helmet Red,Helmets,Accessories,12.0278,Red,33.6442,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/212.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2005 0:00
213,Sport-100 Helmet Red,Helmets,Accessories,13.8782,Red,33.6442,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/213.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2006 0:00
214,Sport-100 Helmet Red,Helmets,Accessories,13.0863,Red,34.99,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/214.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2007 0:00
215,Sport-100 Helmet Black,Helmets,Accessories,12.0278,Black,33.6442,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/215.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2005 0:00
216,Sport-100 Helmet Black,Helmets,Accessories,13.8782,Black,33.6442,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/216.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2006 0:00
217,Sport-100 Helmet Black,Helmets,Accessories,13.0863,Black,34.99,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/217.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2007 0:00
218,Mountain Bike Socks M,Socks,Clothing,3.3963,White,9.5,0,Mountain,Mountain Bike Socks,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/218.jpg,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,7/1/2005 0:00
219,Mountain Bike Socks L,Socks,Clothing,3.3963,White,9.5,0,Mountain,Mountain Bike Socks,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/219.jpg,Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,7/1/2005 0:00
220,Sport-100 Helmet Blue,Helmets,Accessories,12.0278,Blue,33.6442,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/220.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2005 0:00
221,Sport-100 Helmet Blue,Helmets,Accessories,13.8782,Blue,33.6442,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/221.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2006 0:00
222,Sport-100 Helmet Blue,Helmets,Accessories,13.0863,Blue,34.99,0,Sport,Sport-100,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/222.jpg,Universal fit well-vented lightweight  snap-on visor.,7/1/2007 0:00
223,AWC Logo Cap,Caps,Clothing,5.7052,Multi,8.6442,0,Sport,Cycling Cap,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/223.jpg,Traditional style with a flip-up brim; one-size fits all.,7/1/2005 0:00
224,AWC Logo Cap,Caps,Clothing,5.2297,Multi,8.6442,0,Sport,Cycling Cap,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/224.jpg,Traditional style with a flip-up brim; one-size fits all.,7/1/2006 0:00
225,AWC Logo Cap,Caps,Clothing,6.9223,Multi,8.99,0,Sport,Cycling Cap,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/225.jpg,Traditional style with a flip-up brim; one-size fits all.,7/1/2007 0:00
226,Long-Sleeve Logo Jersey S,Jerseys,Clothing,31.7244,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/226.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005 0:00
227,Long-Sleeve Logo Jersey S,Jerseys,Clothing,29.0807,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/227.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006 0:00
228,Long-Sleeve Logo Jersey S,Jerseys,Clothing,38.4923,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/228.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007 0:00
229,Long-Sleeve Logo Jersey M,Jerseys,Clothing,31.7244,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/229.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005 0:00
230,Long-Sleeve Logo Jersey M,Jerseys,Clothing,29.0807,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/230.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006 0:00
231,Long-Sleeve Logo Jersey M,Jerseys,Clothing,38.4923,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/231.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007 0:00
232,Long-Sleeve Logo Jersey L,Jerseys,Clothing,31.7244,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/232.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005 0:00
233,Long-Sleeve Logo Jersey L,Jerseys,Clothing,29.0807,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/233.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006 0:00
234,Long-Sleeve Logo Jersey L,Jerseys,Clothing,38.4923,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/234.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007 0:00
235,Long-Sleeve Logo Jersey XL,Jerseys,Clothing,31.7244,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/235.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2005 0:00
236,Long-Sleeve Logo Jersey XL,Jerseys,Clothing,29.0807,Multi,48.0673,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/236.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2006 0:00
237,Long-Sleeve Logo Jersey XL,Jerseys,Clothing,38.4923,Multi,49.99,0,Sport,Long-Sleeve Logo Jersey,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/237.jpg,Unisex long-sleeve AWC logo microfiber cycling jersey,7/1/2007 0:00
238,HL Road Frame - Red 62,Road Frames,Components,747.9682,Red,1263.4598,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/238.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005 0:00
239,HL Road Frame - Red 62,Road Frames,Components,722.2568,Red,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/239.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006 0:00
240,HL Road Frame - Red 62,Road Frames,Components,868.6342,Red,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/240.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007 0:00
241,HL Road Frame - Red 44,Road Frames,Components,747.9682,Red,1263.4598,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/241.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005 0:00
242,HL Road Frame - Red 44,Road Frames,Components,722.2568,Red,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/242.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006 0:00
243,HL Road Frame - Red 44,Road Frames,Components,868.6342,Red,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/243.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007 0:00
244,HL Road Frame - Red 48,Road Frames,Components,747.9682,Red,1263.4598,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/244.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005 0:00
245,HL Road Frame - Red 48,Road Frames,Components,722.2568,Red,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/245.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006 0:00
246,HL Road Frame - Red 48,Road Frames,Components,868.6342,Red,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/246.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007 0:00
247,HL Road Frame - Red 52,Road Frames,Components,747.9682,Red,1263.4598,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/247.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005 0:00
248,HL Road Frame - Red 52,Road Frames,Components,722.2568,Red,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/248.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006 0:00
249,HL Road Frame - Red 52,Road Frames,Components,868.6342,Red,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/249.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007 0:00
250,HL Road Frame - Red 56,Road Frames,Components,747.9682,Red,1263.4598,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/250.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2005 0:00
251,HL Road Frame - Red 56,Road Frames,Components,722.2568,Red,1301.3636,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/251.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2006 0:00
252,HL Road Frame - Red 56,Road Frames,Components,868.6342,Red,1431.5,1,Road,HL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/252.jpg,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,7/1/2007 0:00
253,LL Road Frame - Black 58,Road Frames,Components,176.1997,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/253.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
254,LL Road Frame - Black 58,Road Frames,Components,170.1428,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/254.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
255,LL Road Frame - Black 58,Road Frames,Components,204.6251,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/255.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2007 0:00
256,LL Road Frame - Black 60,Road Frames,Components,176.1997,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/256.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
257,LL Road Frame - Black 60,Road Frames,Components,170.1428,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/257.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
258,LL Road Frame - Black 60,Road Frames,Components,204.6251,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/258.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2007 0:00
259,LL Road Frame - Black 62,Road Frames,Components,176.1997,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/259.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
260,LL Road Frame - Black 62,Road Frames,Components,170.1428,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/260.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
261,LL Road Frame - Black 62,Road Frames,Components,204.6251,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/261.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2007 0:00
262,LL Road Frame - Red 44,Road Frames,Components,181.4857,Red,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/262.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
263,LL Road Frame - Red 44,Road Frames,Components,187.1571,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/263.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
264,LL Road Frame - Red 48,Road Frames,Components,181.4857,Red,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/264.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
265,LL Road Frame - Red 48,Road Frames,Components,187.1571,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/265.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
266,LL Road Frame - Red 52,Road Frames,Components,181.4857,Red,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/266.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
267,LL Road Frame - Red 52,Road Frames,Components,187.1571,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/267.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
268,LL Road Frame - Red 58,Road Frames,Components,181.4857,Red,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/268.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
269,LL Road Frame - Red 58,Road Frames,Components,187.1571,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/269.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
270,LL Road Frame - Red 60,Road Frames,Components,181.4857,Red,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/270.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
271,LL Road Frame - Red 60,Road Frames,Components,187.1571,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/271.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
272,LL Road Frame - Red 62,Road Frames,Components,181.4857,Red,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/272.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
273,LL Road Frame - Red 62,Road Frames,Components,187.1571,Red,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/273.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
274,ML Road Frame - Red 44,Road Frames,Components,352.1394,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/274.jpg,Made from the same aluminum alloy as our top-of-the line HL frame the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.,7/1/2005 0:00
275,ML Road Frame - Red 48,Road Frames,Components,352.1394,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/275.jpg,Made from the same aluminum alloy as our top-of-the line HL frame the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.,7/1/2005 0:00
276,ML Road Frame - Red 52,Road Frames,Components,352.1394,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/276.jpg,Made from the same aluminum alloy as our top-of-the line HL frame the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.,7/1/2005 0:00
277,ML Road Frame - Red 58,Road Frames,Components,352.1394,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/277.jpg,Made from the same aluminum alloy as our top-of-the line HL frame the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.,7/1/2005 0:00
278,ML Road Frame - Red 60,Road Frames,Components,352.1394,Red,594.83,1,Road,ML Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/278.jpg,Made from the same aluminum alloy as our top-of-the line HL frame the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.,7/1/2005 0:00
279,LL Road Frame - Black 44,Road Frames,Components,176.1997,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/279.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
280,LL Road Frame - Black 44,Road Frames,Components,170.1428,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/280.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
281,LL Road Frame - Black 44,Road Frames,Components,204.6251,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/281.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2007 0:00
282,LL Road Frame - Black 48,Road Frames,Components,176.1997,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/282.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
283,LL Road Frame - Black 48,Road Frames,Components,170.1428,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/283.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
284,LL Road Frame - Black 48,Road Frames,Components,204.6251,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/284.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2007 0:00
285,LL Road Frame - Black 52,Road Frames,Components,176.1997,Black,297.6346,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/285.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2005 0:00
286,LL Road Frame - Black 52,Road Frames,Components,170.1428,Black,306.5636,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/286.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2006 0:00
287,LL Road Frame - Black 52,Road Frames,Components,204.6251,Black,337.22,1,Road,LL Road Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/287.jpg,The LL Frame provides a safe comfortable ride while offering superior bump absorption in a value-priced aluminum frame.,7/1/2007 0:00
288,HL Mountain Frame - Silver 42,Mountain Frames,Components,623.8403,Silver,1204.3248,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/288.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
289,HL Mountain Frame - Silver 42,Mountain Frames,Components,660.9142,Silver,1240.4545,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/289.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006 0:00
290,HL Mountain Frame - Silver 42,Mountain Frames,Components,747.2002,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/290.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007 0:00
291,HL Mountain Frame - Silver 44,Mountain Frames,Components,706.811,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/291.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
292,HL Mountain Frame - Silver 48,Mountain Frames,Components,706.811,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/292.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
293,HL Mountain Frame - Silver 46,Mountain Frames,Components,623.8403,Silver,1204.3248,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/293.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
294,HL Mountain Frame - Silver 46,Mountain Frames,Components,660.9142,Silver,1240.4545,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/294.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006 0:00
295,HL Mountain Frame - Silver 46,Mountain Frames,Components,747.2002,Silver,1364.5,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/295.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007 0:00
296,HL Mountain Frame - Black 42,Mountain Frames,Components,617.0281,Black,1191.1739,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/296.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
297,HL Mountain Frame - Black 42,Mountain Frames,Components,653.6971,Black,1226.9091,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/297.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2006 0:00
298,HL Mountain Frame - Black 42,Mountain Frames,Components,739.041,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/298.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2007 0:00
299,HL Mountain Frame - Black 44,Mountain Frames,Components,699.0928,Black,1349.6,1,Mountain,HL Mountain Frame,http://www.avising.com/me/LearnPBI/DataSources/ProductImages/299.jpg,Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.,7/1/2005 0:00
